Year,Species,FileID,CardID,FishID,Sex,Age,ErrorCode,Length,Weight,SampleDate,District,Subdistrict,Stream,Location,Project,Gear,Mesh,NumberofScales,SampleComment,MeasurementType,ImageName,ImageSaved,UserID,DateScanned,DigitizedUserID,DigitizedDate,Comment,ASLComment
1965,420,65COMWO032,032,06,1,13,0,595,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6513M030,Y,,,,,,
1965,420,65COMWO032,032,11,1,12,0,486,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6512M014,Y,,,JCLIVERMORE,26-Jun-12,,
1965,420,65COMWO032,032,13,2,23,0,542,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6523F015,Y,,,WWHELAN,04-Aug-03,,
1965,420,65COMWO032,032,20,1,13,0,583,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6513M031,Y,,,,,,
1965,420,65COMWO032,032,22,1,13,0,535,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6513M032,Y,,,,,,
1965,420,65COMWO032,032,24,1,13,0,582,,09-Jul-65,325,30,300,101,03,02,,8,,02,WO6513M033,Y,,,,,,
1965,420,65COMWO033,033,11,2,12,0,481,,09-Jul-65,325,30,300,101,03,02,,5,,02,WO6512F029,Y,,,WWHELAN,07-Jul-03,,
1965,420,65COMWO033,033,12,1,12,0,473,,09-Jul-65,325,30,300,101,03,02,,5,,02,WO6512M015,Y,,,JEBAKER,12-Oct-18,,
1965,420,65COMWO033,033,13,2,12,0,481,,09-Jul-65,325,30,300,101,03,02,,5,,02,WO6512F030,Y,,,WWHELAN,07-Jul-03,,
1965,420,65COMWO033,033,22,2,12,0,492,,09-Jul-65,325,30,300,101,03,02,,5,,02,WO6512F031,Y,,,,,,
1965,420,65COMWO033,033,30,2,12,0,458,,09-Jul-65,325,30,300,101,03,02,,5,,02,WO6512F032,Y,,,,,,
1965,420,65COMWO034,034,28,1,23,0,563,,09-Jul-65,325,30,300,101,03,02,,1,,02,WO6523M005,Y,,,JEBAKER,12-Dec-17,,
1965,420,65COMWO035,035,01,1,22,0,508,,09-Jul-65,325,30,300,101,03,02,,3,,02,WO6522M012,Y,,,JEBAKER,12-Dec-17,,
1965,420,65COMWO035,035,08,2,23,0,549,,09-Jul-65,325,30,300,101,03,02,,3,,02,WO6523F016,Y,,,JCLIVERMORE,29-Oct-12,,
1965,420,65COMWO035,035,10,1,23,0,584,,09-Jul-65,325,30,300,101,03,02,,3,,02,WO6523M006,Y,,,WWHELAN,05-Aug-03,,
1965,420,65COMWO036,036,03,2,23,0,567,,09-Jul-65,325,30,300,101,03,02,,4,,02,WO6523F017,Y,,,CAFINCH,29-Jun-17,RP,
1965,420,65COMWO036,036,07,1,12,0,550,,09-Jul-65,325,30,300,101,03,02,,4,,02,WO6512M016,Y,,,JEBAKER,11-Dec-17,,
1965,420,65COMWO036,036,26,2,23,0,541,,09-Jul-65,325,30,300,101,03,02,,4,,02,WO6523F018,Y,,,,,,
1965,420,65COMWO036,036,28,2,23,0,555,,09-Jul-65,325,30,300,101,03,02,,4,,02,WO6523F019,Y,,,JEBAKER,15-Dec-17,,
1965,420,65COMWO037,037,22,1,12,0,507,,10-Jul-65,325,30,300,101,03,02,,1,,02,WO6512M031,Y,,,,,,
1965,420,65COMWO038,038,03,1,12,0,515,,10-Jul-65,325,30,300,101,03,02,,4,,02,WO6512M017,Y,,,,,,
1965,420,65COMWO038,038,08,1,12,0,491,,10-Jul-65,325,30,300,101,03,02,,4,,02,WO6512M018,Y,,,CAFINCH,29-Jun-17,RP,
1965,420,65COMWO038,038,12,1,23,0,565,,10-Jul-65,325,30,300,101,03,02,,4,,02,WO6523M007,Y,,,WWHELAN,05-Aug-03,,
1965,420,65COMWO038,038,26,1,12,0,467,,10-Jul-65,325,30,300,101,03,02,,4,,02,,N,,,,,,
1965,420,65COMWO039,039,21,1,22,0,488,,10-Jul-65,325,30,300,101,03,02,,1,,02,WO6522M013,Y,,,,,,
1965,420,65COMWO040,040,03,1,22,0,508,,10-Jul-65,325,30,300,101,03,02,,1,,02,WO6522M014,Y,,,WWHELAN,04-Aug-03,,
1965,420,65COMWO041,041,12,1,12,0,482,,10-Jul-65,325,30,300,101,03,02,,2,,02,WO6512M019,Y,,,WWHELAN,08-Jul-03,,
1965,420,65COMWO041,041,18,1,12,0,505,,10-Jul-65,325,30,300,101,03,02,,2,,02,WO6512M030,Y,,,JEBAKER,16-Mar-18,,
1965,420,65COMWO042,042,18,1,22,0,529,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6522M015,Y,,,JEBAKER,15-Dec-17,,
1965,420,65COMWO042,042,24,1,23,0,542,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6523M008,Y,,,,,,
1965,420,65COMWO042,042,26,2,23,0,561,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6523F020,Y,,,WWHELAN,05-Aug-03,,
1965,420,65COMWO043,043,29,1,23,0,545,,10-Jul-65,325,30,300,101,03,02,,2,,02,WO6523M009,Y,,,WWHELAN,05-Aug-03,RP,
1965,420,65COMWO043,043,43,1,12,0,518,,10-Jul-65,325,30,300,101,03,02,,2,,02,,N,,,,,,
1965,420,65COMWO044,044,15,1,23,0,573,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6523M010,Y,,,,,,
1965,420,65COMWO044,044,23,1,12,0,490,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6512M020,Y,,,JCLIVERMORE,26-Jun-12,,
1965,420,65COMWO044,044,30,1,23,0,528,,10-Jul-65,325,30,300,101,03,02,,3,,02,WO6523M011,Y,,,,,,
1965,420,65COMWO045,045,21,1,12,0,492,,10-Jul-65,325,30,300,101,03,02,,1,,02,WO6512M021,Y,,,JCLIVERMORE,07-Sep-12,,
1965,420,65COMWO046,046,04,1,23,0,555,,12-Jul-65,325,30,300,101,03,02,,3,,02,WO6523M012,Y,,,WWHELAN,05-Aug-03,,
1965,420,65COMWO046,046,08,1,12,0,510,,12-Jul-65,325,30,300,101,03,02,,3,,02,WO6512M022,Y,,,JEBAKER,11-Dec-17,,
1965,420,65COMWO046,046,30,1,12,0,468,,12-Jul-65,325,30,300,101,03,02,,3,,02,,N,,,,,,
1965,420,65COMWO047,047,03,1,12,0,501,,12-Jul-65,325,30,300,101,03,02,,1,,02,WO6512M023,Y,,,,,,
1965,420,65COMWO049,049,08,1,12,0,496,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M024,Y,,,,,,
1965,420,65COMWO049,049,11,1,12,0,520,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M025,Y,,,WWHELAN,08-Jul-03,,
1965,420,65COMWO049,049,13,1,12,0,493,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M026,Y,,,WWHELAN,08-Jul-03,,
1965,420,65COMWO049,049,14,1,12,0,550,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M027,Y,,,JEBAKER,07-Nov-18,,
1965,420,65COMWO049,049,19,1,12,0,465,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M028,Y,,,WWHELAN,08-Jul-03,,
1965,420,65COMWO049,049,25,1,12,0,505,,17-Jul-65,325,30,300,101,03,02,,6,,02,WO6512M029,Y,,,JCLIVERMORE,26-Jun-12,,
1968,420,68COMWO001,001,02,1,13,0,604,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6813M001,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO001,001,03,2,12,0,497,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6812F001,Y,,,,,,
1968,420,68COMWO001,001,04,2,13,0,537,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6813F001,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO001,001,05,2,22,0,488,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6822F001,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO001,001,06,2,12,0,459,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6812F002,Y,,,,,,
1968,420,68COMWO001,001,09,2,12,0,530,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6812F003,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO001,001,10,2,13,0,571,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6813F002,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO001,001,11,2,23,0,573,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6823F001,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO001,001,19,2,13,0,557,,24-Jun-68,325,30,300,101,03,02,,9,,02,WO6813F003,Y,,,CAFINCH,29-Jun-17,,
1968,420,68COMWO002,002,06,2,13,0,562,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813F004,Y,,,JEBAKER,12-Dec-17,,
1968,420,68COMWO002,002,07,2,13,0,547,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813F005,Y,,,,,,
1968,420,68COMWO002,002,08,2,13,0,560,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813F006,Y,,,JEBAKER,07-Nov-18,,
1968,420,68COMWO002,002,10,2,12,0,528,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6812F004,Y,,,JEBAKER,25-Apr-18,,
1968,420,68COMWO002,002,11,2,22,0,483,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6822F002,Y,,,WWHELAN,06-Aug-03,,
1968,420,68COMWO002,002,12,2,12,0,549,,25-Jun-68,325,30,300,101,03,02,,13,,02,,N,,,,,,
1968,420,68COMWO002,002,13,2,13,0,562,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813F007,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO002,002,14,1,12,0,541,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6812M001,Y,,,WWHELAN,01-Jul-03,,
1968,420,68COMWO002,002,16,2,13,0,540,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813F008,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO002,002,17,2,12,0,530,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6812F005,Y,,,,,,
1968,420,68COMWO002,002,19,2,12,0,505,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6812F006,Y,,,,,,
1968,420,68COMWO002,002,22,2,12,0,480,,25-Jun-68,325,30,300,101,03,02,,13,,02,,N,,,,,,
1968,420,68COMWO002,002,23,1,13,0,580,,25-Jun-68,325,30,300,101,03,02,,13,,02,WO6813M002,Y,,,JEBAKER,12-Dec-17,,
1968,420,68COMWO003,003,03,1,13,0,565,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813M003,Y,,,,,,
1968,420,68COMWO003,003,13,1,12,0,497,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6812M002,Y,,,,,,
1968,420,68COMWO003,003,18,2,13,0,559,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813F009,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO003,003,21,1,13,0,613,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813M004,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO003,003,25,1,13,0,562,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813M005,Y,,,JEBAKER,26-Feb-18,,
1968,420,68COMWO003,003,27,2,13,0,582,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813F010,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO003,003,28,1,13,0,607,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813M006,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO003,003,29,1,13,0,617,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6813M007,Y,,,,,,AGE 2.3
1968,420,68COMWO003,003,30,1,22,0,564,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6822M001,Y,,,,,,
1968,420,68COMWO003,003,37,2,12,0,489,,28-Jun-68,325,30,300,101,03,02,,11,,02,,N,,,,,,
1968,420,68COMWO003,003,40,2,12,0,519,,28-Jun-68,325,30,300,101,03,02,,11,,02,WO6812F007,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO004,004,08,1,12,0,491,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M003,Y,,,WWHELAN,01-Jul-03,,
1968,420,68COMWO004,004,11,2,12,0,529,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F008,Y,,,,,,
1968,420,68COMWO004,004,13,2,13,0,581,,28-Jun-68,325,30,300,101,03,02,,12,,02,,N,,,,,,
1968,420,68COMWO004,004,18,1,13,0,587,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813M008,Y,,,,,,
1968,420,68COMWO004,004,21,2,12,0,524,,28-Jun-68,325,30,300,101,03,02,,12,,02,,N,,,,,,
1968,420,68COMWO004,004,28,2,12,0,481,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F009,Y,,,,,,
1968,420,68COMWO004,004,29,2,13,0,562,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813F011,Y,,,JEBAKER,04-Jan-18,,
1968,420,68COMWO004,004,30,2,13,0,574,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813F012,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO004,004,32,2,13,0,566,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813F013,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO004,004,36,2,13,0,563,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813F014,Y,,,JEBAKER,12-Dec-17,,
1968,420,68COMWO004,004,39,2,13,0,560,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6813F015,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO004,004,40,2,12,0,502,,28-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F010,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO005,005,03,1,12,0,512,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6812M004,Y,,,WWHELAN,01-Jul-03,,
1968,420,68COMWO005,005,13,1,22,0,508,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6822M002,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO005,005,14,2,13,0,566,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6813F016,Y,,,JEBAKER,07-Nov-18,,
1968,420,68COMWO005,005,22,2,13,0,572,,28-Jun-68,325,30,300,101,03,02,,8,,02,,N,,,,,,
1968,420,68COMWO005,005,26,2,13,0,541,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6813F017,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO005,005,28,1,13,0,608,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6813M009,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO005,005,29,1,22,0,525,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6822M003,Y,,,JEBAKER,26-Feb-18,,
1968,420,68COMWO005,005,32,1,13,0,585,,28-Jun-68,325,30,300,101,03,02,,8,,02,WO6813M010,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO006,006,02,1,12,0,530,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M005,Y,,,JCLIVERMORE,06-Sep-12,,
1968,420,68COMWO006,006,03,2,12,0,514,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F011,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO006,006,04,1,12,0,497,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M006,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO006,006,07,1,12,0,528,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M007,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO006,006,09,1,22,0,526,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6822M004,Y,,,JEBAKER,07-Nov-18,,
1968,420,68COMWO006,006,18,1,12,0,478,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M008,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO006,006,21,1,13,0,647,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6813M011,Y,,,JEBAKER,26-Feb-18,,
1968,420,68COMWO006,006,23,1,12,0,523,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M009,Y,,,,,,
1968,420,68COMWO006,006,27,2,22,0,493,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6822F003,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO006,006,30,2,12,0,491,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F012,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO006,006,32,2,12,0,493,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812F013,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO006,006,35,1,12,0,507,,29-Jun-68,325,30,300,101,03,02,,12,,02,WO6812M010,Y,,,,,,
1968,420,68COMWO007,007,05,1,12,0,553,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6812M011,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO007,007,07,1,12,0,518,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6812M012,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO007,007,11,2,12,0,499,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6812F014,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO007,007,13,1,13,0,606,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6813M012,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO007,007,23,1,13,0,595,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6813M013,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO007,007,26,1,23,0,618,,29-Jun-68,325,30,300,101,03,02,,7,,02,WO6823M001,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO007,007,36,2,12,0,483,,29-Jun-68,325,30,300,101,03,02,,7,,02,,N,,,,,,
1968,420,68COMWO008,008,01,1,12,0,510,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6812M013,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO008,008,03,1,13,0,592,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813M014,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO008,008,06,1,12,0,528,,29-Jun-68,325,30,300,101,03,02,,14,,02,,N,,,,,,
1968,420,68COMWO008,008,09,2,12,0,505,,29-Jun-68,325,30,300,101,03,02,,14,,02,,N,,,,,,
1968,420,68COMWO008,008,13,2,12,0,498,,29-Jun-68,325,30,300,101,03,02,,14,,02,,N,,,,,,
1968,420,68COMWO008,008,14,2,13,0,560,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813F018,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO008,008,15,1,22,0,539,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6822M005,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO008,008,22,2,12,0,508,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6812F015,Y,,,WWHELAN,30-Jun-03,,
1968,420,68COMWO008,008,23,2,13,0,565,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813F019,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO008,008,26,2,12,0,465,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6812F016,Y,,,,,,
1968,420,68COMWO008,008,28,1,13,0,612,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813M015,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO008,008,29,2,12,0,441,,29-Jun-68,325,30,300,101,03,02,,14,,02,,N,,,,,,
1968,420,68COMWO008,008,30,1,13,0,560,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813M016,Y,,,,,,
1968,420,68COMWO008,008,32,1,13,0,590,,29-Jun-68,325,30,300,101,03,02,,14,,02,WO6813M017,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO009,009,02,1,13,0,602,,29-Jun-68,325,30,300,101,03,02,,2,,02,WO6813M018,Y,,,,,,
1968,420,68COMWO009,009,05,2,22,0,481,,29-Jun-68,325,30,300,101,03,02,,2,,02,WO6822F004,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO010,010,12,2,22,0,485,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6822F005,Y,,,,,,
1968,420,68COMWO010,010,17,2,13,0,572,,01-Jul-68,325,30,300,101,03,02,,8,,02,,N,,,,,,
1968,420,68COMWO010,010,20,2,22,0,475,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6822F006,Y,,,,,,
1968,420,68COMWO010,010,26,1,13,0,603,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6813M019,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO010,010,27,1,13,0,593,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6813M020,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO010,010,33,2,13,0,570,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6813F020,Y,,,JCLIVERMORE,02-Jul-12,,
1968,420,68COMWO010,010,34,2,12,0,514,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6812F017,Y,,,,,,
1968,420,68COMWO010,010,35,2,12,0,476,,01-Jul-68,325,30,300,101,03,02,,8,,02,WO6812F018,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO011,011,01,2,22,0,476,,01-Jul-68,325,30,300,101,03,02,,5,,02,WO6822F007,Y,,,WWHELAN,06-Aug-03,,
1968,420,68COMWO011,011,12,2,12,0,466,,01-Jul-68,325,30,300,101,03,02,,5,,02,,N,,,,,,
1968,420,68COMWO011,011,13,2,12,0,480,,01-Jul-68,325,30,300,101,03,02,,5,,02,,N,,,,,,
1968,420,68COMWO011,011,16,2,12,0,460,,01-Jul-68,325,30,300,101,03,02,,5,,02,WO6812F019,Y,,,JEBAKER,26-Feb-18,,
1968,420,68COMWO011,011,17,1,12,0,515,,01-Jul-68,325,30,300,101,03,02,,5,,02,WO6812M014,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO012,012,02,2,13,0,573,,02-Jul-68,325,30,300,101,03,02,,6,,02,WO6813F021,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO012,012,03,1,13,0,599,,02-Jul-68,325,30,300,101,03,02,,6,,02,,N,,,,,,
1968,420,68COMWO012,012,04,2,13,0,581,,02-Jul-68,325,30,300,101,03,02,,6,,02,WO6813F022,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO012,012,11,2,12,0,477,,02-Jul-68,325,30,300,101,03,02,,6,,02,WO6812F020,Y,,,JEBAKER,14-Dec-17,,
1968,420,68COMWO012,012,15,1,12,0,513,,02-Jul-68,325,30,300,101,03,02,,6,,02,WO6812M015,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO012,012,29,1,12,0,506,,02-Jul-68,325,30,300,101,03,02,,6,,02,WO6812M016,Y,,,,,,
1968,420,68COMWO013,013,02,1,13,0,624,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813M021,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO013,013,03,1,23,0,603,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6823M002,Y,,,WWHELAN,06-Aug-03,,
1968,420,68COMWO013,013,08,2,13,0,575,,03-Jul-68,325,30,300,101,03,02,,12,,02,,N,,,,,,
1968,420,68COMWO013,013,09,2,13,0,565,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813F023,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO013,013,16,1,13,0,568,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813M022,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO013,013,19,2,13,0,550,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813F024,Y,,,JEBAKER,15-Dec-17,,
1968,420,68COMWO013,013,22,2,12,0,513,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6812F021,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO013,013,28,1,13,0,646,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813M023,Y,,,JEBAKER,18-Jun-18,,
1968,420,68COMWO013,013,29,1,13,0,604,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813M024,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO013,013,37,1,12,0,535,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6812M017,Y,,,JEBAKER,26-Jan-12,,
1968,420,68COMWO013,013,38,2,13,0,565,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813F025,Y,,,JEBAKER,07-Nov-18,,
1968,420,68COMWO013,013,40,2,13,0,541,,03-Jul-68,325,30,300,101,03,02,,12,,02,WO6813F026,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO014,014,19,1,12,0,553,,03-Jul-68,325,30,300,101,03,02,,2,,02,WO6812M018,Y,,,JEBAKER,16-Oct-18,,
1968,420,68COMWO014,014,35,2,23,0,566,,03-Jul-68,325,30,300,101,03,02,,2,,02,WO6823F002,Y,,,,,,
1968,420,68COMWO015,015,09,1,22,0,497,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6822M006,Y,,,WWHELAN,06-Aug-03,,
1968,420,68COMWO015,015,10,1,22,0,465,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6822M007,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO015,015,15,1,12,0,547,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6812M019,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO015,015,16,2,12,0,505,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6812F022,Y,,,,,,
1968,420,68COMWO015,015,21,2,12,0,487,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6812F023,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO015,015,34,2,12,0,444,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6812F024,Y,,,WWHELAN,30-Jun-03,RP,
1968,420,68COMWO015,015,40,2,12,0,509,,03-Jul-68,325,30,300,101,03,02,,7,,02,WO6812F025,Y,,,JEBAKER,07-Nov-18,,
1968,420,68COMWO016,016,06,1,12,0,561,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6812M020,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO016,016,08,1,23,0,600,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6823M003,Y,,,,,,
1968,420,68COMWO016,016,11,1,12,0,523,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6812M021,Y,,,JCLIVERMORE,30-Oct-12,,
1968,420,68COMWO016,016,29,1,13,0,592,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6813M025,Y,,,WWHELAN,25-Jul-03,,
1968,420,68COMWO016,016,32,1,23,0,602,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6823M004,Y,,,JEBAKER,26-Feb-18,,
1968,420,68COMWO016,016,39,1,13,0,588,,03-Jul-68,325,30,300,101,03,02,,6,,02,WO6813M026,Y,,,,,,
1968,420,68COMWO017,017,08,2,12,0,467,,03-Jul-68,325,30,300,101,03,02,,10,,02,WO6812F026,Y,,,,,,
1968,420,68COMWO017,017,12,2,12,0,476,,03-Jul-68,325,30,300,101,03,02,,10,,02,WO6812F027,Y,,,WWHELAN,30-Jun-03,,
